record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk,year,month,quarter,is_festive_quarter,demand_to_supply_ratio,dsr_equilibrium_deviation,lead_time_variability_index,stockout_severity_frequency_score,warehouse_capacity_utilization,safety_stock_coverage_ratio,inventory_days_of_supply,demand_volatility_index,supply_gap_ratio,reorder_gap,excess_inventory_ratio,shortage_gap_units,transit_risk_index,cluster_name
REC-2024-10-WH-14,2024-10,WH-14,Facility North-11 — Ghaziabad Depot,North,Ghaziabad,Regional DC,47751.16,54502.08,191089.42,6570.14,29172.36,14.2,2.45,1535.0,0.966,0,152061.85,78000,2.45,3.0,27078650.65,1.307,0.921,1.6,604,0.204,Overstock,2024,10,4,1,0.8761,-0.1239,0.1725,0.0,2.4499,29.085,120.05,0.109,-0.1414,161917.06,1.9495,0.0,1.979,Cluster 2 — Chronic Overstock Buffers
REC-2024-11-WH-14,2024-11,WH-14,Facility North-11 — Ghaziabad Depot,North,Ghaziabad,Regional DC,49803.24,56524.59,197810.77,7362.82,28114.17,12.5,2.65,1608.0,0.974,0,154716.24875000003,78000,2.536,3.02,75237415.62,1.41,0.954,0.4,604,0.039,Overstock,2024,11,4,1,0.8811,-0.1189,0.212,0.0,2.536,26.866,119.16,0.1742,-0.135,169696.6,1.9835,0.0,0.455,Cluster 2 — Chronic Overstock Buffers
REC-2024-12-WH-14,2024-12,WH-14,Facility North-11 — Ghaziabad Depot,North,Ghaziabad,Regional DC,38579.55,44001.78,203233.0,5728.06,23989.05,14.2,2.62,1679.0,0.959,0,154716.24875000003,78000,2.606,2.28,9800988.52,1.181,0.958,0.5,604,0.12,Overstock,2024,12,4,1,0.8768,-0.1232,0.1845,0.0,2.6056,35.48,158.04,0.0811,-0.1405,179243.95,1.9835,0.0,0.563,Cluster 2 — Chronic Overstock Buffers
REC-2023-01-WH-15,2023-01,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,82858.21,85029.65,120573.17,14387.05,61063.84,16.9,3.03,2471.0,0.955,0,37928.76,215875,0.482,8.25,142223147.8025,0.927,0.933,0.9,703,0.223,Understock / Shortage,2023,1,1,0,0.9745,-0.0255,0.1793,0.0,0.5585,8.381,43.66,0.1439,-0.0262,59509.33,0.1757,0.0,1.081,Cluster 0 — Balanced Operational Flow
REC-2023-02-WH-15,2023-02,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,89185.7,83765.48,115152.95,18094.77,61795.76,14.7,3.66,2719.0,0.976,0,26215.03,215875,0.461,9.29,113917543.22,0.881,0.898,0.7,703,0.203,Overstock,2023,2,1,0,1.0647,0.0647,0.249,0.0,0.5334,6.364,38.73,0.1197,0.0608,53357.19,0.1214,0.0,0.914,Cluster 0 — Balanced Operational Flow
REC-2023-03-WH-15,2023-03,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,103206.59,100505.89,112452.25,22849.69,67228.52,12.9,3.96,3821.0,0.96,0,10949.2,215875,0.45,11.01,142223147.8025,1.048,0.837,0.6,703,0.059,Overstock,2023,3,1,0,1.0269,0.0269,0.307,0.0,0.5209,4.921,32.69,0.1156,0.0262,45223.73,0.0507,0.0,0.893,Cluster 0 — Balanced Operational Flow
REC-2023-04-WH-15,2023-04,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,101012.58,105063.9,116503.57,22553.45,79793.91,17.0,3.94,3191.0,0.973,0,2879.49,215875,0.466,10.4,142223147.8025,1.114,0.886,0.9,703,0.144,Overstock,2023,4,2,0,0.9614,-0.0386,0.2318,0.0,0.5397,5.166,34.6,0.1181,-0.0401,36709.66,0.0133,0.0,1.208,Cluster 0 — Balanced Operational Flow
REC-2023-05-WH-15,2023-05,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,110927.6,103353.39,108929.36,18868.87,80618.57,16.7,3.04,3259.0,0.989,0,7.49,215875,0.436,12.22,142223147.8025,1.128,0.85,0.5,703,0.094,Overstock,2023,5,2,0,1.0733,0.0733,0.182,0.0,0.5046,5.773,29.46,0.1075,0.0683,28310.79,0.0,0.0,0.725,Cluster 0 — Balanced Operational Flow
REC-2023-06-WH-15,2023-06,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,110410.52,107625.24,106144.08,22559.16,69667.65,12.8,3.62,3564.0,0.987,0,2637.69,215875,0.425,12.48,142223147.8025,1.003,0.844,1.7,703,0.12,Overstock,2023,6,2,0,1.0259,0.0259,0.2828,0.0,0.4917,4.705,28.84,0.108,0.0252,36476.43,0.0122,0.0,2.496,Cluster 0 — Balanced Operational Flow
REC-2023-07-WH-15,2023-07,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,93255.19,99760.59,112649.48,16835.66,64706.66,15.4,3.19,3257.0,0.983,0,22689.33,215875,0.451,9.93,142223147.8025,0.893,0.865,0.5,703,0.118,Balanced,2023,7,3,0,0.9348,-0.0652,0.2071,0.0,0.5218,6.691,36.24,0.1279,-0.0698,47942.82,0.1051,0.0,0.702,Cluster 0 — Balanced Operational Flow
REC-2023-08-WH-15,2023-08,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,106888.51,102155.58,107916.55,20465.89,66071.65,12.8,3.37,3710.0,0.994,0,11146.07,215875,0.432,11.89,17785468.09,0.956,0.852,0.1,703,0.131,Overstock,2023,8,3,0,1.0463,0.0463,0.2633,0.0,0.4999,5.273,30.29,0.0395,0.0443,41844.9,0.0516,0.0,0.144,Cluster 0 — Balanced Operational Flow
REC-2023-09-WH-15,2023-09,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,106093.79,100389.03,102211.79,23610.6,71352.81,13.5,3.98,3956.0,0.985,0,0.0,215875,0.409,12.46,142223147.8025,1.046,0.855,0.4,703,0.124,Overstock,2023,9,3,0,1.0568,0.0568,0.2948,0.0,0.4735,4.329,28.9,0.1124,0.0538,30858.98,0.0,0.0,0.574,Cluster 0 — Balanced Operational Flow
REC-2023-10-WH-15,2023-10,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,124125.97625,124331.64749999999,110506.09,28018.39,83145.04,12.5,3.76,4158.0,0.959,0,0.0,215875,0.442,14.37,142223147.8025,1.302,0.86,0.5,703,0.082,Overstock,2023,10,4,1,0.9983,-0.0017,0.3008,0.0,0.5119,3.944,26.71,0.0961,-0.0017,27361.05,0.0,0.0,0.71,Cluster 0 — Balanced Operational Flow
REC-2023-11-WH-15,2023-11,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,124125.97625,124331.64749999999,110968.38,28236.04,91496.42374999999,14.4,3.11,4324.875,0.972,0,0.0,215875,0.444,17.15,108295513.46,1.389,0.922,0.5,703,0.093,Overstock,2023,11,4,1,0.9983,-0.0017,0.216,0.0,0.514,3.93,26.82,0.0838,-0.0017,19471.96,0.0,0.0,0.617,Cluster 0 — Balanced Operational Flow
REC-2023-12-WH-15,2023-12,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,101816.22,97476.09,106628.25,15884.61,69847.21,15.9,2.78,4324.875,0.963,0,12954.12,215875,0.427,11.46,56472990.28,1.149,0.913,3.1,703,0.102,Understock / Shortage,2023,12,4,1,1.0445,0.0445,0.1748,0.0,0.4939,6.713,31.42,0.0738,0.0426,36781.04,0.06,0.0,3.909,Cluster 0 — Balanced Operational Flow
REC-2024-01-WH-15,2024-01,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,79397.35,78277.56,105508.46,17736.6,56111.99,14.5,4.01,2717.0,0.985,0,22791.57,215875,0.422,9.03,142223147.8025,0.896,0.801,3.8,703,0.141,Overstock,2024,1,1,0,1.0143,0.0143,0.2766,0.0,0.4887,5.949,39.87,0.1502,0.0141,49396.47,0.1056,0.0,6.069,Cluster 0 — Balanced Operational Flow
REC-2024-02-WH-15,2024-02,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,90514.15,92172.96,107167.27,14825.75,51936.55,12.3,2.87,3027.0,0.99,0,32992.1,215875,0.429,10.14,142223147.8025,0.872,0.956,0.7,703,0.208,Overstock,2024,2,1,0,0.982,-0.018,0.2333,0.0,0.4964,7.228,35.52,0.1318,-0.0183,55230.72,0.1528,0.0,0.792,Cluster 0 — Balanced Operational Flow
REC-2024-03-WH-15,2024-03,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,91719.86,96697.8,112145.21,20572.58,68266.91,15.6,4.05,2476.0,0.952,0,13019.43,215875,0.449,9.81,142223147.8025,1.005,0.828,0.3,703,0.141,Understock / Shortage,2024,3,1,0,0.9485,-0.0515,0.2596,0.0,0.5195,5.451,36.68,0.13,-0.0543,43878.3,0.0603,0.0,0.455,Cluster 0 — Balanced Operational Flow
REC-2024-04-WH-15,2024-04,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,102974.16,97215.77,106386.82,19037.0,66405.11,13.8,3.3,2957.0,0.974,0,11426.21,215875,0.426,11.62,142223147.8025,1.084,0.901,0.5,703,0.268,Overstock,2024,4,2,0,1.0592,0.0592,0.2391,0.0,0.4928,5.588,30.99,0.1158,0.0559,39981.71,0.0529,0.0,0.648,Cluster 0 — Balanced Operational Flow
REC-2024-05-WH-15,2024-05,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,124125.97625,124331.64749999999,106229.35,20232.99,77553.14,13.6,2.84,4324.875,0.992,0,0.0,215875,0.425,14.28,52707052.48,1.107,0.89,5.5,703,0.18,Overstock,2024,5,2,0,0.9983,-0.0017,0.2088,0.0,0.4921,5.25,25.67,0.0585,-0.0017,28676.21,0.0,0.0,7.315,Cluster 0 — Balanced Operational Flow
REC-2024-06-WH-15,2024-06,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,105196.42,110612.8,111645.73,22847.97,76147.49,15.2,3.91,3335.0,0.987,0,1226.28,215875,0.447,11.31,142223147.8025,0.972,0.86,2.3,703,0.117,Overstock,2024,6,2,0,0.951,-0.049,0.2572,0.0,0.5172,4.886,31.84,0.1134,-0.0515,35498.24,0.0057,0.0,3.266,Cluster 0 — Balanced Operational Flow
REC-2024-07-WH-15,2024-07,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,90472.45,84150.42,105323.7,18478.45,60698.93,14.0,3.6,3948.0,0.979,0,16907.09,215875,0.421,10.31,41435181.81,0.962,0.872,1.9,703,0.093,Overstock,2024,7,3,0,1.0751,0.0751,0.2571,0.0,0.4879,5.7,34.92,0.0711,0.0699,44624.77,0.0783,0.0,2.63,Cluster 0 — Balanced Operational Flow
REC-2024-08-WH-15,2024-08,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,107687.95,101857.94,99493.69,23832.13,75163.39,14.3,3.95,3559.0,0.993,0,0.0,215875,0.398,12.99,142223147.8025,0.982,0.86,5.65,703,0.28,Overstock,2024,8,3,0,1.0572,0.0572,0.2762,0.0,0.4609,4.175,27.72,0.1107,0.0541,24330.3,0.0,0.0,8.023,Cluster 0 — Balanced Operational Flow
REC-2024-09-WH-15,2024-09,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,118033.61,114536.82,95996.9,25127.99,88472.69,16.1,3.82,4324.875,0.956,0,0.0,215875,0.384,14.75,142223147.8025,1.123,0.831,2.8,703,0.144,Overstock,2024,9,3,0,1.0305,0.0305,0.2373,0.0,0.4447,3.82,24.4,0.101,0.0296,7524.21,0.0,0.0,4.22,Cluster 0 — Balanced Operational Flow
REC-2024-10-WH-15,2024-10,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,124125.97625,124331.64749999999,95393.0,24806.15,91496.42374999999,16.9,3.07,4324.875,0.98,0,0.0,215875,0.382,17.73,142223147.8025,1.369,0.847,1.4,703,0.203,Overstock,2024,10,4,1,0.9983,-0.0017,0.1817,0.0,0.4419,3.846,23.06,0.0961,-0.0017,3896.58,0.0,0.0,2.043,Cluster 0 — Balanced Operational Flow
REC-2024-11-WH-15,2024-11,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,124125.97625,124331.64749999999,84458.54,31395.42,91496.42374999999,14.5,3.24,4324.875,0.963,0,0.0,215875,0.338,24.21,73948042.27,1.364,0.861,1.3,703,0.191,Overstock,2024,11,4,1,0.9983,-0.0017,0.2234,0.0,0.3912,2.69,20.41,0.0693,-0.0017,-7037.88,0.0,0.0,1.842,Cluster 0 — Balanced Operational Flow
REC-2024-12-WH-15,2024-12,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,124125.97625,124331.64749999999,87392.78,24209.86,81733.17,12.4,3.09,3743.0,0.962,0,0.0,215875,0.35,19.11,142223147.8025,1.155,0.837,0.8,703,0.209,Overstock,2024,12,4,1,0.9983,-0.0017,0.2492,0.0,0.4048,3.61,21.12,0.0961,-0.0017,5659.61,0.0,0.0,1.191,Cluster 0 — Balanced Operational Flow
REC-2023-01-WH-16,2023-01,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,86357.17,42172.78,26635.12,30029.72,91496.42374999999,21.4,6.29,2651.0,0.983,0,0.0,210000,0.127,25.0,41162038.52,0.967,0.65,1.2,855,0.145,Understock / Shortage,2023,1,1,0,2.0477,1.0477,0.2939,0.0,0.1268,0.887,9.25,0.0743,0.5116,-64861.3,0.0,3394.6,2.46,Cluster 1 — High-Velocity Shortage Risk
REC-2023-02-WH-16,2023-02,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,68815.9,45622.53,3441.75,27466.94,83895.98,24.6,7.23,2300.0,0.96,0,0.0,210000,0.016,25.0,122386635.69,0.902,0.743,1.4,855,0.107,Understock / Shortage,2023,2,1,0,1.5084,0.5084,0.2939,0.0,0.0164,0.125,1.5,0.1608,0.337,-80454.23,0.0,24025.19,2.479,Cluster 1 — High-Velocity Shortage Risk
REC-2023-03-WH-16,2023-03,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,73125.18,36215.61,1204.63,25805.72,82843.36,23.4,6.39,3248.0,0.542,9,0.0,210000,0.006,25.0,142223147.8025,1.0,0.678,0.3,855,0.094,Understock / Shortage,2023,3,1,0,2.0192,1.0192,0.2731,29.61,0.0057,0.047,0.49,0.1631,0.5047,-81638.73,0.0,24601.09,0.59,Cluster 1 — High-Velocity Shortage Risk
REC-2023-04-WH-16,2023-04,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,105749.76,63281.18,1222.5,32902.6525,91496.42374999999,24.2,5.9,3937.0,0.61,9,0.0,210000,0.006,25.0,142223147.8025,1.13,0.719,1.2,855,0.197,Understock / Shortage,2023,4,2,0,1.6711,0.6711,0.2438,26.55,0.0058,0.037,0.35,0.1128,0.4016,-90273.92,0.0,31680.15,2.212,Cluster 1 — High-Velocity Shortage Risk
REC-2023-05-WH-16,2023-05,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,97698.83,53623.14,1285.49,31505.7,91496.42374999999,19.9,5.81,3880.0,0.561,5,0.0,210000,0.006,25.0,71901513.56,1.191,0.735,1.0,855,0.097,Understock / Shortage,2023,5,2,0,1.822,0.822,0.292,15.975,0.0061,0.041,0.39,0.0868,0.4511,-90210.93,0.0,30220.21,1.795,Cluster 1 — High-Velocity Shortage Risk
REC-2023-06-WH-16,2023-06,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,83654.3,41522.13,269.39,23350.34,83581.44,21.6,4.98,3091.0,0.512,10,0.0,210000,0.001,25.0,96580346.42,0.965,0.681,0.3,855,0.048,Understock / Shortage,2023,6,2,0,2.0147,1.0147,0.2306,34.4,0.0013,0.012,0.1,0.1175,0.5036,-83312.05,0.0,23080.95,0.587,Cluster 1 — High-Velocity Shortage Risk
REC-2023-07-WH-16,2023-07,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,79629.03,40126.79,632.21,22667.46,82654.66,22.6,5.07,2857.0,0.507,5,0.0,210000,0.003,25.0,23718049.06,0.965,0.716,0.7,855,0.063,Understock / Shortage,2023,7,3,0,1.9844,0.9844,0.2243,17.325,0.003,0.028,0.24,0.0612,0.4961,-82022.45,0.0,22035.25,1.296,Cluster 1 — High-Velocity Shortage Risk
REC-2023-08-WH-16,2023-08,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,70492.18,36563.27,57.79,23513.47,75677.68,22.2,5.96,2113.0,0.528,7,0.0,210000,0.0,25.0,101642771.57,0.946,0.716,0.7,855,0.134,Understock / Shortage,2023,8,3,0,1.928,0.928,0.2685,23.52,0.0003,0.002,0.02,0.143,0.4813,-75619.89,0.0,23455.68,1.296,Cluster 1 — High-Velocity Shortage Risk
REC-2023-09-WH-16,2023-09,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,107870.08,63599.37,530.43,30976.16,91496.42374999999,23.7,5.13,3606.0,0.59,9,0.0,210000,0.003,25.0,142223147.8025,1.112,0.68,0.4,855,0.107,Understock / Shortage,2023,9,3,0,1.6961,0.6961,0.2165,27.45,0.0025,0.017,0.15,0.1106,0.4104,-90965.99,0.0,30445.73,0.784,Cluster 1 — High-Velocity Shortage Risk
REC-2023-10-WH-16,2023-10,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,124125.97625,74390.3,1943.68,32902.6525,91496.42374999999,20.6,6.75,3873.0,0.599,8,0.0,210000,0.009,25.0,142223147.8025,1.358,0.66,0.3,855,0.155,Understock / Shortage,2023,10,4,1,1.6686,0.6686,0.3277,24.04,0.0093,0.059,0.47,0.0961,0.4007,-89552.74,0.0,30958.97,0.606,Cluster 1 — High-Velocity Shortage Risk
REC-2023-11-WH-16,2023-11,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,102643.19,56607.03,1121.09,32204.93,91496.42374999999,24.9,5.63,3344.0,0.57,11,0.0,210000,0.005,25.0,118598006.08,1.282,0.754,4.5,855,0.18,Understock / Shortage,2023,11,4,1,1.8133,0.8133,0.2261,34.65,0.0053,0.035,0.33,0.1061,0.4485,-90375.33,0.0,31083.84,7.821,Cluster 1 — High-Velocity Shortage Risk
REC-2023-12-WH-16,2023-12,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,93359.16,50131.17,920.91,30295.08,91496.42374999999,23.3,5.86,2656.0,0.549,6,0.0,210000,0.004,25.0,90765857.12,1.164,0.688,0.8,855,0.106,Balanced,2023,12,4,1,1.8623,0.8623,0.2515,19.53,0.0044,0.03,0.3,0.102,0.463,-90575.51,0.0,29374.17,1.549,Cluster 1 — High-Velocity Shortage Risk
REC-2024-01-WH-16,2024-01,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,80192.77,50458.7,166.99,25186.65,87469.7,23.3,5.67,3618.0,0.641,7,0.0,210000,0.001,25.0,46451866.48,0.971,0.703,0.8,855,0.183,Understock / Shortage,2024,1,1,0,1.5893,0.5893,0.2433,19.565,0.0008,0.007,0.06,0.085,0.3708,-87302.71,0.0,25019.66,1.513,Cluster 1 — High-Velocity Shortage Risk
REC-2024-02-WH-16,2024-02,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,88626.74,59669.34,237.53,29580.0,91496.42374999999,24.0,6.02,2931.0,0.675,6,0.0,210000,0.001,25.0,60518136.43,0.933,0.821,0.8,855,0.257,Understock / Shortage,2024,2,1,0,1.4853,0.4853,0.2508,15.75,0.0011,0.008,0.08,0.0878,0.3267,-91258.89,0.0,29342.47,1.23,Cluster 1 — High-Velocity Shortage Risk
REC-2024-03-WH-16,2024-03,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,87177.65,53321.35,1486.32,32902.6525,91496.42374999999,23.3,7.16,3128.0,0.614,10,0.0,210000,0.007,25.0,64731420.35,0.996,0.757,3.6,855,0.169,Understock / Shortage,2024,3,1,0,1.6349,0.6349,0.3073,29.3,0.0071,0.045,0.51,0.0923,0.3884,-90010.1,0.0,31416.33,6.224,Cluster 1 — High-Velocity Shortage Risk
REC-2024-04-WH-16,2024-04,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,101623.65,62669.23,947.94,30074.43,91496.42374999999,22.7,5.32,4324.875,0.631,5,0.0,210000,0.005,25.0,61502385.59,1.128,0.758,2.9,855,0.054,Understock / Shortage,2024,4,2,0,1.6216,0.6216,0.2344,14.225,0.0045,0.032,0.28,0.0772,0.3833,-90548.48,0.0,29126.49,5.005,Cluster 1 — High-Velocity Shortage Risk
REC-2024-05-WH-16,2024-05,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,102456.4,57331.33,1154.99,32902.6525,91496.42374999999,22.9,5.89,2713.0,0.569,9,0.0,210000,0.005,25.0,142223147.8025,1.141,0.753,0.7,855,0.08,Understock / Shortage,2024,5,2,0,1.7871,0.7871,0.2572,28.395,0.0055,0.035,0.34,0.1164,0.4404,-90341.43,0.0,31747.66,1.219,Cluster 1 — High-Velocity Shortage Risk
REC-2024-06-WH-16,2024-06,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,100624.42,63288.84,811.39,30464.15,91496.42374999999,23.6,5.41,2653.0,0.64,9,0.0,210000,0.004,25.0,140483053.44,1.024,0.713,2.9,855,0.171,Understock / Shortage,2024,6,2,0,1.5899,0.5899,0.2292,25.2,0.0039,0.027,0.24,0.1178,0.371,-90685.03,0.0,29652.76,5.397,Cluster 1 — High-Velocity Shortage Risk
REC-2024-07-WH-16,2024-07,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,92559.61,58450.86,381.98,32902.6525,91496.42374999999,22.3,6.45,3958.0,0.64,7,0.0,210000,0.002,25.0,107010735.28,0.932,0.767,5.65,855,0.195,Overstock,2024,7,3,0,1.5835,0.5835,0.2892,19.6,0.0018,0.012,0.12,0.1118,0.3685,-91114.44,0.0,32520.67,9.599,Cluster 1 — High-Velocity Shortage Risk
REC-2024-08-WH-16,2024-08,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,106501.63,62901.53,1863.74,32902.6525,91496.42374999999,23.3,6.54,4265.0,0.594,4,0.0,210000,0.009,25.0,142223147.8025,0.953,0.751,4.0,855,0.266,Understock / Shortage,2024,8,3,0,1.6931,0.6931,0.2807,12.12,0.0089,0.057,0.52,0.112,0.4094,-89632.68,0.0,31038.91,6.988,Cluster 1 — High-Velocity Shortage Risk
REC-2024-09-WH-16,2024-09,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,90791.34,60986.44,1420.65,31238.43,91496.42374999999,21.7,6.18,3215.0,0.692,8,0.0,210000,0.007,25.0,142223147.8025,1.013,0.788,0.1,855,0.09,Understock / Shortage,2024,9,3,0,1.4887,0.4887,0.2848,20.32,0.0068,0.045,0.47,0.1314,0.3283,-90075.77,0.0,29817.78,0.164,Cluster 1 — High-Velocity Shortage Risk
REC-2024-10-WH-16,2024-10,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,124125.97625,93885.7,926.35,32902.6525,91496.42374999999,23.7,6.9,4324.875,0.708,4,0.0,210000,0.004,25.0,142223147.8025,1.377,0.75,0.3,855,0.075,Understock / Shortage,2024,10,4,1,1.3221,0.3221,0.2911,9.84,0.0044,0.028,0.22,0.0961,0.2436,-90570.07,0.0,31976.3,0.525,Cluster 1 — High-Velocity Shortage Risk
REC-2024-11-WH-16,2024-11,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,124125.97625,79922.24,924.3,32902.6525,91496.42374999999,24.3,6.19,4324.875,0.582,7,0.0,210000,0.004,25.0,142223147.8025,1.389,0.724,5.65,855,0.197,Understock / Shortage,2024,11,4,1,1.5531,0.5531,0.2547,21.63,0.0044,0.028,0.22,0.0961,0.3561,-90572.12,0.0,31978.35,10.328,Cluster 1 — High-Velocity Shortage Risk
REC-2024-12-WH-16,2024-12,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,113470.19,75018.8,1166.71,32902.6525,91496.42374999999,23.9,6.18,3353.0,0.669,8,0.0,210000,0.006,25.0,142223147.8025,1.147,0.754,0.9,855,0.142,Understock / Shortage,2024,12,4,1,1.5126,0.5126,0.2586,21.24,0.0056,0.035,0.31,0.1051,0.3389,-90329.71,0.0,31735.94,1.564,Cluster 1 — High-Velocity Shortage Risk
REC-2023-01-WH-17,2023-01,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,25171.86,32180.4,52232.09,2266.69,9063.09,8.1,1.49,978.0,0.955,0,39768.96,55000,0.95,5.78,12770124.94,0.935,0.944,0.6,302,0.061,Overstock,2023,1,1,0,0.7822,-0.2178,0.184,0.0,0.9497,23.043,62.25,0.142,-0.2784,43169.0,0.7231,0.0,0.701,Cluster 2 — Chronic Overstock Buffers
REC-2023-02-WH-17,2023-02,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,23130.48,26718.38,55819.99,2114.33,9053.47,9.0,1.52,730.0,0.979,0,43595.02,55000,1.015,4.97,22514351.89,0.921,0.934,1.0,302,0.065,Overstock,2023,2,1,0,0.8657,-0.1343,0.1689,0.0,1.0149,26.401,72.4,0.2051,-0.1551,46766.52,0.7926,0.0,1.198,Cluster 2 — Chronic Overstock Buffers
REC-2023-03-WH-17,2023-03,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,23370.36,27426.26,59875.89,2161.26,8704.96,8.4,1.6,954.0,0.96,0,47929.04,55000,1.089,4.68,16916450.36,1.028,0.88,0.2,302,0.096,Overstock,2023,3,1,0,0.8521,-0.1479,0.1905,0.0,1.0887,27.704,76.86,0.176,-0.1735,51170.93,0.8714,0.0,0.272,Cluster 2 — Chronic Overstock Buffers
REC-2023-04-WH-17,2023-04,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,27951.54,30726.02,62650.37,3099.94,12417.12,10.0,1.93,1027.0,0.953,0,45583.34,55000,1.139,5.35,8399850.29,1.117,0.928,0.1,302,0.077,Overstock,2023,4,2,0,0.9097,-0.0903,0.193,0.0,1.1391,20.21,67.24,0.1037,-0.0993,50233.25,0.8288,0.0,0.122,Cluster 2 — Chronic Overstock Buffers
REC-2023-05-WH-17,2023-05,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,26592.01,31095.52,67153.88,2200.23,10089.19,8.9,1.46,711.0,0.979,0,53764.34,55000,1.221,4.75,18168641.44,1.098,0.902,0.3,302,0.16,Overstock,2023,5,2,0,0.8552,-0.1448,0.164,0.0,1.221,30.521,75.76,0.1603,-0.1694,57064.69,0.9775,0.0,0.388,Cluster 2 — Chronic Overstock Buffers
