record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk
REC-2023-06-WH-15,2023-06,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,110410.52,107625.24,106144.08,22559.16,69667.65,12.8,3.62,3564,0.987,0,2637.69,250000,0.425,12.48,208654459.45,1.003,0.844,1.7,703,0.12,Overstock
REC-2023-07-WH-15,2023-07,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,93255.19,99760.59,112649.48,16835.66,64706.66,15.4,3.19,3257,0.983,0,22689.33,250000,0.451,9.93,150064735.3,0.893,0.865,0.5,703,0.118,Balanced
REC-2023-08-WH-15,2023-08,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,106888.51,102155.58,107916.55,20465.89,66071.65,12.8,3.37,3710,0.994,0,11146.07,250000,0.432,11.89,17785468.09,0.956,0.852,0.1,703,0.131,Overstock
REC-2023-09-WH-15,2023-09,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,106093.79,100389.03,102211.79,23610.6,71352.81,13.5,3.98,3956,0.985,0,0.0,250000,0.409,12.46,298324626.42,1.046,0.855,0.4,703,0.124,Overstock
REC-2023-10-WH-15,2023-10,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,132303.97,140598.27,110506.09,28018.39,83145.04,12.5,3.76,4158,0.959,0,0.0,250000,0.442,14.37,384189621.24,1.302,0.86,0.5,703,0.082,Overstock
REC-2023-11-WH-15,2023-11,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,158595.45,159057.74,110968.38,28236.04,104361.86,14.4,3.11,7051,0.972,0,0.0,250000,0.444,17.15,108295513.46,1.389,0.922,0.5,703,0.093,Overstock
REC-2023-12-WH-15,2023-12,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,101816.22,97476.09,106628.25,15884.61,69847.21,15.9,2.78,4504,0.963,0,12954.12,250000,0.427,11.46,56472990.28,1.149,0.913,3.1,703,0.102,Understock / Shortage
REC-2024-01-WH-15,2024-01,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,79397.35,78277.56,105508.46,17736.6,56111.99,14.5,4.01,2717,0.985,0,22791.57,250000,0.422,9.03,282698646.4,0.896,0.801,3.8,703,0.141,Overstock
REC-2024-02-WH-15,2024-02,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,90514.15,92172.96,107167.27,14825.75,51936.55,12.3,2.87,3027,0.99,0,32992.1,250000,0.429,10.14,306636985.43,0.872,0.956,0.7,703,0.208,Overstock
REC-2024-03-WH-15,2024-03,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,91719.86,96697.8,112145.21,20572.58,68266.91,15.6,4.05,2476,0.952,0,13019.43,250000,0.449,9.81,231740758.36,1.005,0.828,0.3,703,0.141,Understock / Shortage
REC-2024-04-WH-15,2024-04,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,102974.16,97215.77,106386.82,19037.0,66405.11,13.8,3.3,2957,0.974,0,11426.21,250000,0.426,11.62,389291502.68,1.084,0.901,0.5,703,0.268,Overstock
REC-2024-05-WH-15,2024-05,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,126441.51,126284.04,106229.35,20232.99,77553.14,13.6,2.84,4420,0.992,0,0.0,250000,0.425,14.28,52707052.48,1.107,0.89,5.5,703,0.18,Overstock
REC-2024-06-WH-15,2024-06,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,105196.42,110612.8,111645.73,22847.97,76147.49,15.2,3.91,3335,0.987,0,1226.28,250000,0.447,11.31,222362243.01,0.972,0.86,2.3,703,0.117,Overstock
REC-2024-07-WH-15,2024-07,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,90472.45,84150.42,105323.7,18478.45,60698.93,14.0,3.6,3948,0.979,0,16907.09,250000,0.421,10.31,41435181.81,0.962,0.872,1.9,703,0.093,Overstock
REC-2024-08-WH-15,2024-08,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,107687.95,101857.94,99493.69,23832.13,75163.39,14.3,3.95,3559,0.993,0,0.0,250000,0.398,12.99,174542888.86,0.982,0.86,6.4,703,0.28,Overstock
REC-2024-09-WH-15,2024-09,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,118033.61,114536.82,95996.9,25127.99,88472.69,16.1,3.82,4476,0.956,0,0.0,250000,0.384,14.75,441490926.23,1.123,0.831,2.8,703,0.144,Overstock
REC-2024-10-WH-15,2024-10,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,140904.31,140300.41,95393.0,24806.15,104182.24,16.9,3.07,4809,0.98,0,0.0,250000,0.382,17.73,266532817.54,1.369,0.847,1.4,703,0.203,Overstock
REC-2024-11-WH-15,2024-11,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,170411.58,159477.12,84458.54,31395.42,113761.02,14.5,3.24,4776,0.963,0,0.0,250000,0.338,24.21,73948042.27,1.364,0.861,1.3,703,0.191,Overstock
REC-2024-12-WH-15,2024-12,WH-15,Hub West-Central — Mumbai Port Mega,West,Mumbai,Mega Hub,139169.3,142103.54,87392.78,24209.86,81733.17,12.4,3.09,3743,0.962,0,0.0,250000,0.35,19.11,703786253.72,1.155,0.837,0.8,703,0.209,Overstock
REC-2023-01-WH-16,2023-01,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,86357.17,42172.78,26635.12,30029.72,91631.17,21.4,6.29,2651,0.983,0,0.0,210000,0.127,25.0,41162038.52,0.967,0.65,1.2,855,0.145,Understock / Shortage
REC-2023-02-WH-16,2023-02,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,68815.9,45622.53,3441.75,27466.94,83895.98,24.6,7.23,2300,0.96,0,0.0,210000,0.016,25.0,122386635.69,0.902,0.743,1.4,855,0.107,Understock / Shortage
REC-2023-03-WH-16,2023-03,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,73125.18,36215.61,1204.63,25805.72,82843.36,23.4,6.39,3248,0.542,9,0.0,210000,0.006,25.0,236269369.17,1.0,0.678,0.3,855,0.094,Understock / Shortage
REC-2023-04-WH-16,2023-04,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,105749.76,63281.18,1222.5,34500.8,119805.61,24.2,5.9,3937,0.61,9,0.0,210000,0.006,25.0,162290906.62,1.13,0.719,1.2,855,0.197,Understock / Shortage
REC-2023-05-WH-16,2023-05,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,97698.83,53623.14,1285.49,31505.7,96312.59,19.9,5.81,3880,0.561,5,0.0,210000,0.006,25.0,71901513.56,1.191,0.735,1.0,855,0.097,Understock / Shortage
REC-2023-06-WH-16,2023-06,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,83654.3,41522.13,269.39,23350.34,83581.44,21.6,4.98,3091,0.512,10,0.0,210000,0.001,25.0,96580346.42,0.965,0.681,0.3,855,0.048,Understock / Shortage
REC-2023-07-WH-16,2023-07,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,79629.03,40126.79,632.21,22667.46,82654.66,22.6,5.07,2857,0.507,5,0.0,210000,0.003,25.0,23718049.06,0.965,0.716,0.7,855,0.063,Understock / Shortage
REC-2023-08-WH-16,2023-08,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,70492.18,36563.27,57.79,23513.47,75677.68,22.2,5.96,2113,0.528,7,0.0,210000,0.0,25.0,101642771.57,0.946,0.716,0.7,855,0.134,Understock / Shortage
REC-2023-09-WH-16,2023-09,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,107870.08,63599.37,530.43,30976.16,116193.52,23.7,5.13,3606,0.59,9,0.0,210000,0.003,25.0,234797991.7,1.112,0.68,0.4,855,0.107,Understock / Shortage
REC-2023-10-WH-16,2023-10,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,125134.39,74390.3,1943.68,46824.73,132750.34,20.6,6.75,3873,0.599,8,0.0,210000,0.009,25.0,198836855.48,1.358,0.66,0.3,855,0.155,Understock / Shortage
REC-2023-11-WH-16,2023-11,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,102643.19,56607.03,1121.09,32204.93,117398.78,24.9,5.63,3344,0.57,11,0.0,210000,0.005,25.0,118598006.08,1.282,0.754,4.5,855,0.18,Understock / Shortage
REC-2023-12-WH-16,2023-12,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,93359.16,50131.17,920.91,30295.08,102804.03,23.3,5.86,2656,0.549,6,0.0,210000,0.004,25.0,90765857.12,1.164,0.688,0.8,855,0.106,Balanced
REC-2024-01-WH-16,2024-01,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,80192.77,50458.7,166.99,25186.65,87469.7,23.3,5.67,3618,0.641,7,0.0,210000,0.001,25.0,46451866.48,0.971,0.703,0.8,855,0.183,Understock / Shortage
REC-2024-02-WH-16,2024-02,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,88626.74,59669.34,237.53,29580.0,100481.39,24.0,6.02,2931,0.675,6,0.0,210000,0.001,25.0,60518136.43,0.933,0.821,0.8,855,0.257,Understock / Shortage
REC-2024-03-WH-16,2024-03,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,87177.65,53321.35,1486.32,34630.98,102338.95,23.3,7.16,3128,0.614,10,0.0,210000,0.007,25.0,64731420.35,0.996,0.757,3.6,855,0.169,Understock / Shortage
REC-2024-04-WH-16,2024-04,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,101623.65,62669.23,947.94,30074.43,106969.66,22.7,5.32,4581,0.631,5,0.0,210000,0.005,25.0,61502385.59,1.128,0.758,2.9,855,0.054,Understock / Shortage
REC-2024-05-WH-16,2024-05,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,102456.4,57331.33,1154.99,33521.18,111729.57,22.9,5.89,2713,0.569,9,0.0,210000,0.005,25.0,195917455.53,1.141,0.753,0.7,855,0.08,Understock / Shortage
REC-2024-06-WH-16,2024-06,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,100624.42,63288.84,811.39,30464.15,109622.03,23.6,5.41,2653,0.64,9,0.0,210000,0.004,25.0,140483053.44,1.024,0.713,2.9,855,0.171,Understock / Shortage
REC-2024-07-WH-16,2024-07,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,92559.61,58450.86,381.98,32988.25,101790.89,22.3,6.45,3958,0.64,7,0.0,210000,0.002,25.0,107010735.28,0.932,0.767,8.1,855,0.195,Overstock
REC-2024-08-WH-16,2024-08,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,106501.63,62901.53,1863.74,38498.68,121214.95,23.3,6.54,4265,0.594,4,0.0,210000,0.009,25.0,184384815.33,0.953,0.751,4.0,855,0.266,Understock / Shortage
REC-2024-09-WH-16,2024-09,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,90791.34,60986.44,1420.65,31238.43,96910.83,21.7,6.18,3215,0.692,8,0.0,210000,0.007,25.0,206064563.61,1.013,0.788,0.1,855,0.09,Understock / Shortage
REC-2024-10-WH-16,2024-10,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,134558.26,93885.7,926.35,51828.41,158129.44,23.7,6.9,4703,0.708,4,0.0,210000,0.004,25.0,299410759.51,1.377,0.75,0.3,855,0.075,Understock / Shortage
REC-2024-11-WH-16,2024-11,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,138966.85,79922.24,924.3,47673.45,160236.6,24.3,6.19,5519,0.582,7,0.0,210000,0.004,25.0,382884735.81,1.389,0.724,6.2,855,0.197,Understock / Shortage
REC-2024-12-WH-16,2024-12,WH-16,Depot West-1 — Bhiwandi Logistics Hub,West,Bhiwandi,Mega Hub,113470.19,75018.8,1166.71,38800.49,129198.41,23.9,6.18,3353,0.669,8,0.0,210000,0.006,25.0,785432166.42,1.147,0.754,0.9,855,0.142,Understock / Shortage
REC-2023-01-WH-17,2023-01,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,25171.86,32180.4,52232.09,2266.69,9063.09,8.1,1.49,978,0.955,0,39768.96,55000,0.95,5.78,12770124.94,0.935,0.944,0.6,302,0.061,Overstock
REC-2023-02-WH-17,2023-02,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,23130.48,26718.38,55819.99,2114.33,9053.47,9.0,1.52,730,0.979,0,43595.02,55000,1.015,4.97,22514351.89,0.921,0.934,1.0,302,0.065,Overstock
REC-2023-03-WH-17,2023-03,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,23370.36,27426.26,59875.89,2161.26,8704.96,8.4,1.6,954,0.96,0,47929.04,55000,1.089,4.68,16916450.36,1.028,0.88,0.2,302,0.096,Overstock
REC-2023-04-WH-17,2023-04,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,27951.54,30726.02,62650.37,3099.94,12417.12,10.0,1.93,1027,0.953,0,45583.34,55000,1.139,5.35,8399850.29,1.117,0.928,0.1,302,0.077,Overstock
REC-2023-05-WH-17,2023-05,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,26592.01,31095.52,67153.88,2200.23,10089.19,8.9,1.46,711,0.979,0,53764.34,55000,1.221,4.75,18168641.44,1.098,0.902,0.3,302,0.16,Overstock
REC-2023-06-WH-17,2023-06,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,21576.89,24092.42,69669.41,1824.7,8369.69,9.1,1.38,749,0.982,0,58562.67,55000,1.267,3.72,8161875.17,1.029,0.99,0.7,302,0.122,Overstock
REC-2023-07-WH-17,2023-07,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,21899.44,24264.06,72034.03,1969.02,9925.82,10.9,1.47,777,0.972,0,59154.68,55000,1.31,3.65,14223815.93,0.95,0.919,0.3,302,0.105,Balanced
REC-2023-08-WH-17,2023-08,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,21833.48,27735.12,77935.67,1829.31,8597.69,9.3,1.46,850,0.991,0,66594.02,55000,1.417,3.36,10676728.63,0.903,0.919,0.2,302,0.06,Overstock
REC-2023-09-WH-17,2023-09,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,25985.15,29743.24,81693.76,2423.61,10565.62,9.4,1.59,1082,0.995,0,67492.72,55000,1.485,3.82,15460905.11,1.093,0.918,0.1,302,0.097,Overstock
REC-2023-10-WH-17,2023-10,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,35528.41,40878.09,87043.44,2980.66,14705.04,9.9,1.37,1469,0.969,0,67867.41,55000,1.583,4.9,29626046.37,1.417,0.964,0.1,302,0.1,Overstock
REC-2023-11-WH-17,2023-11,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,39479.82,44598.03,92161.65,3292.39,14478.34,8.5,1.36,1184,0.981,0,72744.72,55000,1.676,5.14,50090140.47,1.406,0.935,0.1,302,0.144,Overstock
REC-2023-12-WH-17,2023-12,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,25207.44,31938.33,98892.54,2337.13,9143.14,8.1,1.6,839,0.952,0,86243.7,55000,1.798,3.06,3460773.33,1.181,0.902,0.8,302,0.069,Overstock
REC-2024-01-WH-17,2024-01,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,23412.46,24930.36,100410.44,2537.48,9561.22,9.0,1.92,733,0.978,0,87043.0,55000,1.826,2.8,4969601.52,0.946,0.91,0.5,302,0.187,Overstock
REC-2024-02-WH-17,2024-02,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,21643.09,23197.57,101964.92,1669.82,8523.47,9.5,1.34,774,0.966,0,90936.72,55000,1.854,2.55,6044403.46,0.841,0.919,1.4,302,0.193,Overstock
REC-2024-03-WH-17,2024-03,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,26573.64,28758.27,104149.55,2268.01,9974.37,8.7,1.51,850,0.965,0,90773.16,55000,1.894,3.06,4725332.71,1.048,0.952,1.1,302,0.214,Overstock
REC-2024-04-WH-17,2024-04,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,36232.79,42328.54,110245.3,3139.29,14733.78,9.6,1.47,1245,0.99,0,90802.58,55000,2.004,3.94,30701519.78,1.161,0.965,0.1,302,0.204,Overstock
REC-2024-05-WH-17,2024-05,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,26352.78,33086.26,116978.78,2158.94,9537.72,8.4,1.44,976,0.969,0,104202.65,55000,2.127,2.7,21170104.83,1.115,0.99,0.6,302,0.176,Overstock
REC-2024-06-WH-17,2024-06,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,25145.99,27933.61,119766.4,2783.79,11501.07,10.4,1.87,861,0.975,0,104089.64,55000,2.178,2.52,7953211.79,0.954,0.898,0.7,302,0.065,Overstock
REC-2024-07-WH-17,2024-07,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,23136.93,26064.87,122694.34,2188.31,8975.14,8.8,1.61,715,0.986,0,110436.74,55000,2.231,2.26,10094884.09,0.927,0.99,0.5,302,0.113,Overstock
REC-2024-08-WH-17,2024-08,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,23797.04,25577.6,124474.9,2330.61,7724.61,6.8,1.66,650,0.995,0,113254.38,55000,2.263,2.29,22815722.18,0.997,0.944,0.1,302,0.13,Overstock
REC-2024-09-WH-17,2024-09,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,28979.42,35846.78,131342.26,2289.83,9438.09,7.4,1.39,890,0.952,0,118469.43,55000,2.388,2.65,21442701.94,1.161,0.944,0.0,302,0.157,Overstock
REC-2024-10-WH-17,2024-10,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,31434.49,33783.09,133690.86,3381.05,11763.58,8.0,1.86,931,0.991,0,116855.7,55000,2.431,2.82,5781568.49,1.351,0.99,0.5,302,0.067,Overstock
REC-2024-11-WH-17,2024-11,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,39113.43,43123.41,137700.84,3345.57,17165.65,10.6,1.36,1551,0.961,0,115516.84,55000,2.504,3.41,69252533.15,1.381,0.976,0.2,302,0.191,Understock / Shortage
REC-2024-12-WH-17,2024-12,WH-17,Depot West-2 — Navi Mumbai Metro,West,Navi Mumbai,Urban Depot,31937.0,39140.57,144904.41,3015.74,13448.49,9.8,1.57,1264,0.985,0,126932.31,55000,2.635,2.64,20873066.2,1.11,0.846,0.8,302,0.175,Overstock
REC-2023-01-WH-18,2023-01,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,44189.61,41264.25,66240.79,6723.63,31469.81,16.8,2.69,1575,0.995,0,24685.53,120000,0.552,8.01,30140049.95,0.956,0.903,1.3,622,0.053,Overstock
REC-2023-02-WH-18,2023-02,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,45510.45,44242.64,64972.98,7084.09,33176.75,17.2,2.73,1438,0.973,0,21170.1,120000,0.541,8.41,34041739.08,0.878,0.864,0.8,622,0.092,Overstock
REC-2023-03-WH-18,2023-03,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,54130.94,52597.09,63439.13,8458.95,37148.35,15.9,2.72,1698,0.973,0,13602.35,120000,0.529,10.24,51761168.27,1.024,0.871,0.3,622,0.123,Overstock
REC-2023-04-WH-18,2023-04,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,49935.78,47292.01,60795.36,7744.02,40035.82,19.4,2.7,1352,0.956,0,9143.51,120000,0.507,9.86,18468779.43,1.167,0.942,0.2,622,0.039,Overstock
REC-2023-05-WH-18,2023-05,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,53078.51,55608.81,63325.66,7389.84,35344.52,15.8,2.46,2403,0.977,0,16896.38,120000,0.528,10.06,64740920.81,1.142,0.826,1.9,622,0.134,Overstock
REC-2023-06-WH-18,2023-06,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,53707.75,57537.15,67155.06,9663.07,40634.54,17.3,3.17,1700,0.971,0,12025.91,120000,0.56,9.6,24695664.49,1.029,0.843,1.4,622,0.142,Overstock
REC-2023-07-WH-18,2023-07,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,49166.01,47328.21,65317.26,8514.56,36539.19,17.1,3.05,1335,0.993,0,16006.23,120000,0.544,9.03,47130145.98,0.916,0.867,0.2,622,0.087,Overstock
REC-2023-08-WH-18,2023-08,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,48542.83,47259.24,64033.67,6532.82,33878.61,16.9,2.29,1463,0.983,0,20355.83,120000,0.534,9.1,54156735.73,0.958,0.859,0.6,622,0.204,Overstock
REC-2023-09-WH-18,2023-09,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,51359.07,48316.2,60990.8,8772.81,35650.72,15.7,2.98,1706,0.972,0,12180.87,120000,0.508,10.1,55158189.85,1.084,0.833,0.5,622,0.099,Overstock
REC-2023-10-WH-18,2023-10,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,71714.11,66249.11,55525.8,10493.92,55195.72,18.7,2.53,2500,0.954,0,0.0,120000,0.463,15.5,48262383.64,1.317,0.828,0.3,622,0.224,Overstock
REC-2023-11-WH-18,2023-11,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,91376.07,85505.99,49655.72,16729.35,73382.51,18.6,3.16,3054,0.963,0,0.0,120000,0.414,22.08,62906473.88,1.468,0.87,2.9,622,0.156,Overstock
REC-2023-12-WH-18,2023-12,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,53312.75,55914.56,52257.53,7692.53,40746.44,18.6,2.56,1647,0.968,0,0.0,120000,0.435,12.24,40098311.24,1.133,0.822,0.8,622,0.055,Overstock
REC-2024-01-WH-18,2024-01,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,53592.19,51116.34,49781.68,8784.76,37903.18,16.3,2.9,1425,0.98,0,0.0,120000,0.415,12.92,89869787.07,0.917,0.929,1.7,622,0.193,Overstock
REC-2024-02-WH-18,2024-02,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,51292.47,48844.02,47333.23,7069.92,38016.38,18.1,2.3,1482,0.954,0,0.0,120000,0.394,13.0,15621460.18,0.918,0.876,0.4,622,0.189,Overstock
REC-2024-03-WH-18,2024-03,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,66280.02,61508.54,42561.75,11194.28,50078.56,17.6,3.01,2856,0.992,0,0.0,120000,0.355,18.69,49588462.54,1.001,0.916,1.9,622,0.116,Overstock
REC-2024-04-WH-18,2024-04,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,59924.21,64704.89,47342.43,9359.72,42717.53,16.7,2.66,1782,0.961,0,0.0,120000,0.395,15.19,33411481.2,1.069,0.876,0.8,622,0.213,Overstock
REC-2024-05-WH-18,2024-05,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,53297.53,55463.01,49507.91,8372.2,37508.18,16.4,2.73,1808,0.955,0,0.0,120000,0.413,12.92,41536151.84,1.124,0.811,0.2,622,0.134,Overstock
REC-2024-06-WH-18,2024-06,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,57848.02,54968.3,46628.19,8908.07,43424.06,17.9,2.63,2171,0.984,0,0.0,120000,0.389,14.89,35766193.55,1.001,0.841,1.9,622,0.071,Overstock
REC-2024-07-WH-18,2024-07,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,48757.12,47822.5,45693.57,7751.02,31642.01,14.7,2.83,1495,0.992,0,2425.03,120000,0.381,12.8,41024792.8,0.891,0.874,0.2,622,0.219,Overstock
REC-2024-08-WH-18,2024-08,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,56644.77,60091.05,49139.85,10246.9,41779.16,16.7,3.13,2391,0.963,0,0.0,120000,0.409,13.83,29078330.59,0.987,0.872,2.1,622,0.256,Understock / Shortage
REC-2024-09-WH-18,2024-09,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,55186.54,54548.07,48501.38,8047.5,39319.87,17.0,2.54,2170,0.996,0,0.0,120000,0.404,13.65,64505301.06,1.072,0.839,0.2,622,0.121,Overstock
REC-2024-10-WH-18,2024-10,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,71309.56,72721.74,49913.56,11242.59,52126.74,17.2,2.73,2416,0.959,0,0.0,120000,0.416,17.14,136852447.06,1.273,0.811,0.1,622,0.083,Overstock
REC-2024-11-WH-18,2024-11,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,81257.83,82468.97,51124.7,11881.14,56572.95,16.5,2.61,2951,0.959,0,0.0,120000,0.426,19.07,127118432.07,1.378,0.91,0.6,622,0.12,Overstock
REC-2024-12-WH-18,2024-12,WH-18,Facility West-3 — Pune Auto Corridor,West,Pune,Regional DC,76749.17,79090.95,53466.48,12019.13,61394.43,19.3,2.79,2735,0.976,0,0.0,120000,0.446,17.23,129181156.89,1.159,0.862,2.0,622,0.23,Overstock
REC-2023-01-WH-19,2023-01,WH-19,Depot West-4 — Chakan Industrial DC,West,Pune,Regional DC,38497.66,36308.01,32751.39,6294.37,15148.83,6.9,2.93,1038,0.956,0,8161.0,85000,0.385,14.11,18131657.07,0.936,0.859,0.1,644,0.094,Overstock
REC-2023-02-WH-19,2023-02,WH-19,Depot West-4 — Chakan Industrial DC,West,Pune,Regional DC,39643.31,38999.52,32107.6,5910.22,15424.61,7.2,2.68,1154,0.951,0,7817.66,85000,0.378,14.82,19479511.61,0.944,0.832,0.5,644,0.088,Overstock
REC-2023-03-WH-19,2023-03,WH-19,Depot West-4 — Chakan Industrial DC,West,Pune,Regional DC,40222.2,39512.08,31397.48,6977.22,19043.88,9.0,3.13,1427,0.986,0,1887.77,85000,0.369,15.37,26602215.07,1.031,0.878,1.6,644,0.108,Overstock
